brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os,os_bit,graphic_card_gb,weight,display_size,warranty,Touchscreen,msoffice,latest_price,old_price,discount,star_rating
ASUS,Pentium,Intel,Pentium Quad,11th,4  GB,DDR4,128 GB,0 GB,Windows,32-bit,0,Casual,15.6,0,Yes,No,58100,69500,16,0
ASUS,ASUS,Intel,Pentium Quad,11th,8  GB,LPDDR4X,256 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,Yes,No,62990,78990,20,0
HP,Pentium,Intel,Pentium Quad,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,32990,36865,10,4.1
ASUS,VivoBook,Intel,Pentium Quad,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,33990,39990,15,4.3
acer,Extensa,Intel,Pentium Quad,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,30990,34990,11,4.2
DELL,Inspiron,Intel,Pentium Quad,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,36000,43000,16,4.3
ASUS,VivoBook,Intel,Pentium Quad,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,32990,39990,17,4.3
DELL,Inspiron,Intel,Pentium Quad,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,35990,40000,10,0
ASUS,Pentium,Intel,Pentium Quad,11th,4  GB,LPDDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,27990,33990,17,0
ASUS,Pentium,Intel,Pentium Quad,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,25990,40108,35,3.7
ASUS,Pentium,Intel,Pentium Quad,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,25990,30990,16,3.8
ASUS,Asus,Intel,Pentium Quad,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,30780,36990,16,0
ASUS,VivoBook,Intel,Pentium Silver,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,29990,38990,23,4
ASUS,EeeBook,Intel,Pentium Silver,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,31990,40990,21,3.8
Lenovo,Legion,Intel,Genuine Windows,10th,4  GB,DDR4,0 GB,512 GB,DOS,32-bit,4,Casual,15.6,0,No,No,77890,110890,29,4.4
HP,Ryzen,AMD,Ryzen 3,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,37990,46055,17,4.3
ASUS,Ryzen,AMD,Ryzen 3,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,35990,46990,23,4.3
DELL,Inspiron,AMD,Ryzen 3,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,39490,49714,20,4.3
DELL,Inspiron,AMD,Ryzen 3,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,36990,50586,26,4.2
DELL,Ryzen,AMD,Ryzen 3,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,39990,53640,25,4.6
ASUS,Ryzen,AMD,Ryzen 3,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,33690,37990,11,4.2
DELL,Inspiron,AMD,Ryzen 3,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,40590,50132,19,0
ASUS,VivoBook,AMD,Ryzen 3,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,37990,46990,19,4.2
ASUS,VivoBook,AMD,Ryzen 3,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,34500,42990,19,4.3
acer,Aspire,AMD,Ryzen 3,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,36990,44999,17,4.6
HP,Ryzen,AMD,Ryzen 3,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,43490,52990,17,4.6
HP,Ryzen,AMD,Ryzen 3,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,41490,51748,19,4.2
acer,Aspire,AMD,Ryzen 3,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,No,No,34990,42999,18,0
HP,15s,AMD,Ryzen 3,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,44490,49000,9,4.3
DELL,Vostro,AMD,Ryzen 3,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,40590,51105,20,0
DELL,Inspiron,AMD,Ryzen 3,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,42090,56771,25,3.3
DELL,Vostro,AMD,Ryzen 3,11th,8  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,35990,50651,28,4.1
HP,15s,AMD,Ryzen 3,11th,8  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,39490,40957,3,4.2
DELL,Inspiron,AMD,Ryzen 3,11th,8  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,0,No,No,37390,50149,25,4.2
DELL,Inspiron,AMD,Ryzen 3,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,52632,87136,0,0
DELL,Inspiron,AMD,Ryzen 3,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,39990,49613,19,4.1
DELL,DELL,AMD,Ryzen 3,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,43990,49999,12,0
HP,15q,AMD,Ryzen 3,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,32917,87136,0,4
Lenovo,Ryzen,AMD,Ryzen 3,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,34990,36923,5,3.3
DELL,Inspiron,AMD,Ryzen 3,11th,8  GB,DDR4,0 GB,1024 GB,Windows,64-bit,0,ThinNlight,14.96,0,No,No,39990,51574,22,3.1
HP,15s,AMD,Ryzen 3,11th,8  GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,41999,48294,13,4.3
HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4  GB,DDR4,0 GB,512 GB,DOS,32-bit,0,Casual,15.6,0,No,No,22990,26663,13,3.8
HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4  GB,LPDDR4X,0 GB,512 GB,DOS,32-bit,0,Casual,15.6,0,No,No,22490,24845,9,3.8
HP,Chromebook,MediaTek,MediaTek Kompanio,10th,4  GB,LPDDR4X,0 GB,512 GB,DOS,32-bit,0,Casual,15.6,0,No,No,22990,24845,7,3.8
MICROSOFT,Surface,AMD,Ryzen 5,11th,4  GB,DDR4,128 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,Yes,No,99990,124999,20,3.8
DELL,Vostro,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,Yes,41990,59580,29,4.3
DELL,Inspiron,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,44490,58194,23,4.2
DELL,Inspiron,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,41990,49613,15,4.4
DELL,Vostro,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,44490,58286,23,4.3
MSI,Modern,AMD,Ryzen 5,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,49990,67990,26,0
DELL,Inspiron,AMD,Ryzen 5,11th,4  GB,DDR4,256 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,44390,56573,21,4
HP,Pavilion,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,57990,70172,17,4.5
Lenovo,IdeaPad,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,56990,83890,32,4.5
Lenovo,IdeaPad,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,48990,68990,28,4.4
HP,Ryzen,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,49970,59808,16,4.5
MSI,Modern,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,0,No,No,47990,61990,22,4.6
HP,Ryzen,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,48990,60959,19,4.4
acer,Swift,AMD,Ryzen 5,11th,8  GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,53990,89999,0,4.9
Lenovo,IdeaPad,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,52990,78290,32,4.2
acer,Aspire,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,43990,52999,16,0
Lenovo,Ideapad,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,59490,89490,33,4.5
MSI,Bravo,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,64990,83990,22,4.5
DELL,Vostro,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,0,No,No,47490,61740,23,2.5
HP,HP,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,59990,76020,21,4.4
Lenovo,Legion,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,69990,107690,35,4.3
HP,15-ec1105AX,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,58990,70172,15,4.5
DELL,Vostro,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,No,59490,61060,2,4.6
HP,Pavilion,AMD,Ryzen 5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,67500,75049,10,4.4
HP,Ryzen,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,15.6,0,No,No,48990,60959,19,4.6
ASUS,VivoBook,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,Yes,Yes,62450,74990,16,4.4
ASUS,VivoBook,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,58990,73990,20,4.4
ASUS,APU,AMD,Quad,10th,4  GB,DDR4,0 GB,512 GB,DOS,32-bit,0,Casual,15.6,0,No,No,19990,23390,14,4
HP,Pavilion,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,57999,70419,17,4.5
ASUS,VivoBook,AMD,Ryzen 5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,No,No,56990,80990,29,4.8
HP,Pavilion,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,72990,87717,16,4.7
HP,Pavilion,AMD,Ryzen 5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,No,Yes,65990,89992,26,4.4
HP,Envy,AMD,Ryzen 5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,98020,87136,0,0
HP,Pavilion,AMD,Ryzen 5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,63990,74839,14,4.2
ASUS,Ryzen,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,32-bit,0,ThinNlight,15.6,1,No,Yes,49890,69990,28,4.7
DELL,Inspiron,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,49990,66161,24,4.4
DELL,Vostro,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,59490,65566,9,0
HP,Envy,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,13.3,1,Yes,Yes,73999,88840,16,4.6
DELL,Inspiron,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,60990,67861,10,4.4
DELL,G5,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,76190,80996,5,4.4
Lenovo,Yoga,AMD,Ryzen 5,11th,4  GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,Yes,Yes,74798,104890,28,0
ASUS,VivoBook,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,58990,73990,20,4.3
HP,Ryzen,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,15.6,0,No,No,68100,78900,13,0
Lenovo,Yoga,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,Yes,Yes,77990,104890,25,0
HP,Pavilion,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,55090,67931,18,4.4
ASUS,Zenbook,AMD,Ryzen 5,11th,4  GB,LPDDR4X,512 GB,0 GB,Windows,64-bit,0,Casual,16,0,Yes,No,91990,116990,21,0
HP,Pavilion,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,84208,87136,0,0
acer,Aspire,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,44990,56990,21,4.4
HP,15s,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,53490,59990,10,4.4
Lenovo,Legion,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,76498,107690,28,0
DELL,Ryzen,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,98920,101681,2,0
MSI,Modern,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,No,No,54990,69990,21,4.4
acer,Aspire,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,49990,72990,31,4.4
HP,Ryzen,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,15.6,0,No,No,52380,58500,10,0
acer,Aspire,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,49990,64990,23,4.5
HP,14s,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,52500,60000,12,4.3
Vaio,E,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,49590,66990,25,4.1
ASUS,Ryzen,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,49990,64990,23,4.5
acer,Aspire,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,75999,87136,0,0
ASUS,AMD,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,80990,104990,22,0
Lenovo,IDEAPAD,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,15.6,1,No,No,59900,62200,3,3.7
HP,15s,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,54590,59990,9,4.4
DELL,Inspiron,AMD,Ryzen 5,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,Yes,Yes,75500,93461,19,0
HP,Ryzen,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,51890,58657,11,4.3
ASUS,VivoBook,AMD,Ryzen 5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,17.3,1,No,No,78000,78990,1,2.7
Vaio,E,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,50990,66990,23,4.1
HP,Pavilion,AMD,Ryzen 5,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,14,1,No,Yes,59999,74839,19,4.1
HP,Pavilion,AMD,Ryzen 5,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,64990,69990,7,3.8
DELL,Ryzen,AMD,Ryzen 5,11th,4  GB,DDR4,1024 GB,0 GB,Windows,32-bit,0,Casual,15.6,0,No,No,57900,78900,26,4.7
Lenovo,Yoga,AMD,Ryzen 5,11th,4  GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,16,1,Yes,Yes,81978,123090,33,0
HP,Pavilion,AMD,Ryzen 5,11th,4  GB,DDR4,0 GB,1024 GB,Windows,64-bit,4,Casual,15.6,1,No,No,59990,68192,12,4.1
DELL,Inspiron,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,0,No,No,49490,66396,25,4
ASUS,VivoBook,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,54990,78990,30,4.5
Lenovo,Legion,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Casual,15.6,0,No,No,68500,90890,24,4.5
ASUS,VivoBook,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,No,54990,78990,30,4.6
ASUS,VivoBook,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,15.6,1,No,Yes,54990,78990,30,4.4
Lenovo,Ideapad,AMD,Ryzen 5,11th,8  GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,63990,85290,24,4.5
HP,Pavilion,AMD,Ryzen 5,11th,4  GB,DDR4,256 GB,1024 GB,Windows,64-bit,4,Casual,15.6,1,No,No,80000,83085,3,4.6
DELL,Ryzen,AMD,Ryzen 5,11th,4  GB,DDR4,256 GB,1024 GB,Windows,32-bit,0,Casual,15.6,0,No,No,51990,66560,21,0
ASUS,VivoBook,AMD,Ryzen 5,11th,4  GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,62990,74990,16,4.2
HP,Ryzen,AMD,Ryzen 5,11th,4  GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,52990,57331,7,4.4
ASUS,Ryzen,AMD,Ryzen 5,11th,4  GB,DDR4,256 GB,1024 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,75100,75500,0,0
ASUS,ASUS,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,17.3,0,No,No,76990,106990,28,4.8
ASUS,Ryzen,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,14,1,No,No,79990,87136,39,0
ASUS,ROG,AMD,Ryzen 7,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,71990,90990,20,4.5
ASUS,ROG,AMD,Ryzen 7,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,0,No,No,71990,90990,20,4.5
Lenovo,Lenovo,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,99990,87136,27,4.6
ASUS,Ryzen,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,79990,129990,38,0
DELL,Ryzen,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,93990,123540,23,0
ASUS,ASUS,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,17.3,0,No,No,82990,107990,23,4.6
ASUS,ROG,AMD,Ryzen 7,11th,4  GB,DDR5,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,106990,87136,19,0
ASUS,VivoBook,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,No,92990,129990,28,4.7
Lenovo,IdeaPad,Intel,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,Yes,81490,87136,0,0
ASUS,VivoBook,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,No,Yes,56990,74990,24,0
MSI,Modern,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,0,No,No,64990,78990,17,0
Lenovo,Ideapad,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,60990,87136,0,4.4
Lenovo,Ryzen,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,Yes,84988,111890,24,0
HP,Pavilion,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,90990,103215,11,4.6
Vaio,E,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,56990,76090,25,3.8
ASUS,VivoBook,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,No,63990,67551,5,4.2
Lenovo,Ideapad,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,15.6,1,No,Yes,63990,85290,24,4.4
HP,Ryzen,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,57999,73625,21,4.1
ASUS,Ryzen,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,15.6,0,No,No,72400,114000,36,0
Lenovo,Yoga,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,No,78990,125888,37,4.7
acer,Aspire,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,No,59990,79999,25,0
ASUS,ROG,AMD,Ryzen 7,11th,4  GB,DDR5,512 GB,0 GB,Windows,32-bit,4,Casual,16,1,No,No,111990,87136,15,0
HP,Ryzen,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,32-bit,0,Casual,16,0,Yes,No,109000,128000,14,0
DELL,G5,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,89990,99067,9,4.1
Lenovo,Yoga,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,78988,114690,31,0
Lenovo,Ryzen,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,0,No,No,73138,112990,35,3
Lenovo,Ryzen,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,16,1,No,No,106990,87136,29,0
ASUS,Ryzen,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,32-bit,4,Casual,15.6,0,No,No,79990,96990,17,0
DELL,Inspiron,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,16,1,Yes,Yes,89570,111529,19,0
HP,15s,AMD,Ryzen 7,11th,4  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,1,No,Yes,68500,72000,4,4.5
Lenovo,Ideapad,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,0,Casual,14,1,No,No,73400,108590,32,0
Vaio,E,AMD,Ryzen 7,11th,8  GB,DDR4,512 GB,0 GB,Windows,64-bit,0,ThinNlight,15.6,2,No,Yes,57990,76090,23,3.8
HP,Pavilion,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,2,Casual,14,1,No,Yes,79990,86352,7,3.5
HP,Pavilion,AMD,Ryzen 7,11th,16 GB,DDR4,512 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,Yes,84990,111108,23,2.8
MSI,Alpha,AMD,Ryzen 7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,4,Casual,15.6,1,No,No,99990,87136,31,4.7
ASUS,ROG,AMD,Ryzen 7,11th,8  GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,4,Casual,14,0,No,No,72990,123990,0,4.6
HP,HP,AMD,Ryzen 7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,Yes,Yes,92990,112671,17,0
HP,Pavilion,AMD,Ryzen 7,11th,16 GB,DDR4,1024 GB,0 GB,Windows,64-bit,0,ThinNlight,13.3,1,No,Yes,84190,109566,23,0
ASUS,Zenbook,AMD,Ryzen 7,11th,16 GB,LPDDR4X,1024 GB,0 GB,Windows,64-bit,0,Casual,14,0,Yes,No,112990,87136,19,0
